time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2020-07-14,27.0,22.2,31.7,,,,7.3,,1014.0,
2020-07-15,25.0,22.8,28.9,,,92.0,12.9,,1021.5,
2020-07-16,23.5,21.7,26.1,,,136.0,13.1,,1025.7,
2020-07-17,24.9,21.1,31.1,,,204.0,8.3,,1020.0,
2020-07-18,28.3,23.9,35.0,,,316.0,4.3,,1017.4,
2020-07-19,29.0,24.4,35.0,,,231.0,10.5,,1013.7,
2020-07-20,30.4,26.7,35.0,,,267.0,9.5,,1010.9,
2020-07-21,29.4,26.7,33.9,,,261.0,6.3,,1015.7,
2020-07-22,27.8,23.3,34.4,,,,6.9,,1016.3,
2020-07-23,26.6,23.3,31.7,,,244.0,11.6,,1016.5,
2020-07-24,25.0,23.3,26.7,,,38.0,10.4,,1018.0,
2020-07-25,27.5,23.9,32.2,,,253.0,7.6,,1018.6,
2020-07-26,29.5,25.0,34.4,,,249.0,12.5,,1015.4,
2020-07-27,30.3,25.6,35.0,,,253.0,13.2,,1010.2,
2020-07-28,29.8,26.7,33.3,,,262.0,10.8,,1008.9,
2020-07-29,29.0,25.0,32.8,,,282.0,5.9,,1012.5,
2020-07-30,29.2,25.6,33.3,,,259.0,8.2,,1010.9,
2020-07-31,24.7,22.2,28.3,,,14.0,8.2,,1009.9,
2020-08-01,27.2,23.3,32.8,,,240.0,8.3,,1013.4,
2020-08-02,28.1,25.0,32.2,,,,13.1,,1012.9,
2020-08-03,28.4,23.9,32.8,,,258.0,12.4,,1015.8,
2020-08-04,25.1,22.2,27.2,,,20.0,19.1,,1011.3,
2020-08-05,27.3,23.9,31.7,,,258.0,11.5,,1015.7,
2020-08-06,25.5,23.9,28.3,,,7.0,7.5,,1019.3,
2020-08-07,24.2,21.1,27.2,,,62.0,11.4,,1019.9,
2020-08-08,25.1,22.8,30.6,,,,8.2,,1020.6,
2020-08-09,26.4,22.8,31.1,,,220.0,9.8,,1019.5,
2020-08-10,28.4,24.0,33.3,,,,,,,
2020-08-11,28.0,25.0,31.7,,,229.0,9.1,,1014.7,
2020-08-12,27.8,25.6,33.3,,,,,,,
2020-08-13,25.5,23.3,26.1,,,42.0,8.6,,1018.5,
2020-08-14,27.3,23.9,31.7,,,48.0,13.8,,1016.1,
2020-08-15,25.8,23.3,30.0,,,44.0,17.6,,1016.0,
2020-08-16,21.4,20.6,22.8,,,33.0,19.0,,1014.6,
2020-08-17,23.1,20.0,28.9,,,232.0,8.5,,1012.8,
2020-08-18,24.3,19.4,30.0,,,256.0,7.1,,1011.1,
2020-08-19,23.4,20.6,26.7,,,18.0,7.6,,1013.5,
2020-08-20,24.1,19.4,29.4,,,289.0,7.4,,1017.2,
2020-08-21,25.4,20.6,31.1,,,246.0,12.8,,1014.7,
2020-08-22,26.7,23.3,31.7,,,249.0,10.2,,1013.9,
2020-08-23,26.4,23.3,31.7,,,232.0,8.8,,1017.2,
2020-08-24,27.8,23.9,32.2,,,258.0,7.8,,1015.4,
2020-08-25,27.6,23.9,32.8,,,260.0,12.6,,1009.9,
2020-08-26,24.3,20.6,28.3,,,,3.3,,1013.4,
2020-08-27,26.3,21.1,32.8,,,268.0,11.3,,1008.5,
2020-08-28,25.5,22.2,31.1,,,247.0,11.2,,1009.6,
2020-08-29,24.6,22.8,27.8,,,242.0,12.4,,1002.8,
2020-08-30,24.4,20.6,28.9,,,,4.8,,1006.7,
2020-08-31,22.8,20.6,25.6,,,62.0,10.7,,1018.2,
2020-09-01,23.2,19.4,27.8,,,90.0,12.1,,1019.7,
2020-09-02,24.3,21.7,27.8,,,,9.0,,1013.0,
2020-09-03,26.2,23.3,32.2,,,,6.4,,1008.8,
2020-09-04,26.0,21.7,31.7,,,,7.2,,1011.6,
2020-09-05,24.1,20.6,28.3,,,,9.5,,1021.3,
2020-09-06,23.6,20.0,28.9,,,223.0,10.7,,1021.5,
2020-09-07,23.4,20.6,27.2,,,206.0,10.5,,1019.5,
2020-09-08,24.2,21.7,28.9,,,297.0,6.2,,1021.0,
2020-09-09,24.3,22.2,27.2,,,103.0,8.2,,1025.1,
2020-09-10,24.9,23.3,28.3,,,2.0,9.5,,1023.1,
2020-09-11,24.0,20.6,27.2,,,,10.5,,1021.3,
2020-09-12,20.7,18.3,23.3,,,,14.4,,1025.5,
2020-09-13,22.0,18.3,25.6,,,112.0,13.1,,1020.1,
2020-09-14,22.9,18.3,26.1,,,,7.5,,1019.3,
2020-09-15,17.6,13.9,22.2,,,76.0,12.9,,1026.3,
2020-09-16,19.2,15.6,23.3,,,234.0,11.9,,1023.3,
2020-09-17,21.4,18.9,25.0,,,233.0,9.6,,1017.0,
2020-09-18,20.5,17.2,23.3,,,,12.2,,1015.0,
2020-09-19,16.2,11.7,20.6,,,,12.6,,1026.0,
2020-09-20,16.1,12.2,20.0,,,40.0,19.7,,1032.4,
2020-09-21,16.8,12.8,21.1,,,51.0,14.5,,1033.3,
2020-09-22,18.1,12.2,25.0,,,,5.6,,1019.5,
2020-09-23,21.7,16.1,28.3,,,,4.2,,1011.8,
2020-09-24,21.2,17.8,24.4,,,272.0,6.6,,1015.2,
2020-09-25,20.9,17.8,25.6,,,263.0,5.9,,1018.8,
2020-09-26,21.0,18.9,23.9,,,102.0,8.4,,1018.7,
2020-09-27,22.6,20.0,27.2,,,21.0,7.3,,1015.2,
2020-09-28,22.7,21.1,26.7,,,191.0,10.7,,1012.9,
2020-09-29,21.7,20.6,23.3,,,,7.5,,1010.9,
2020-09-30,19.6,16.7,22.2,,,,21.1,,1005.8,
2020-10-01,19.3,16.7,22.8,,,254.0,15.6,,1012.9,
2020-10-02,17.2,14.4,21.1,,,,8.7,,1015.5,
2020-10-03,16.8,13.3,21.1,,,,7.2,,1022.0,
2020-10-06,18.0,14.4,22.2,,,253.0,11.7,,1019.1,
2020-10-07,19.3,16.1,23.9,,,,16.0,,1008.0,
2020-10-08,16.7,13.9,20.6,,,,7.1,,1014.6,
2020-10-09,16.9,12.2,22.8,,,248.0,10.6,,1021.8,
2020-10-10,18.8,15.6,21.7,,,248.0,18.0,,1016.3,
2020-10-11,18.6,16.7,20.0,,,42.0,14.5,,1018.8,
2020-10-12,13.1,11.7,16.7,,,38.0,26.9,,1021.2,
2020-10-13,14.7,13.3,16.1,,,,12.1,,1012.3,
2020-10-14,16.5,12.8,21.7,,,,9.9,,1015.1,
2020-10-15,18.5,15.0,23.3,,,231.0,11.6,,1016.1,
2020-10-16,15.0,11.1,18.9,,,,7.6,,1018.1,
2020-10-17,13.1,8.9,18.3,,,,7.6,,1025.3,
2020-10-18,14.5,11.1,17.8,,,,10.3,,1030.9,
2020-10-19,16.5,13.9,20.0,,,,9.5,,1027.3,
2020-10-20,18.1,16.1,22.8,,,275.0,5.5,,1024.3,
2020-10-21,18.2,16.1,22.8,,,91.0,4.4,,1024.8,
2020-10-22,18.9,18.0,20.0,,,305.0,4.3,,1024.0,
2020-10-23,18.0,17.2,20.6,,,174.0,5.5,,1022.0,
2020-10-24,17.4,12.2,22.8,,,,6.9,,1015.0,
2020-10-25,11.1,8.9,13.3,,,,15.6,,1023.3,
2020-10-26,13.6,11.7,15.6,,,31.0,13.1,,1021.7,
2020-10-27,14.8,13.3,16.1,,,,6.6,,1021.0,
2020-10-28,13.7,12.2,15.0,,,357.0,8.7,,1017.2,
2020-10-29,12.0,9.4,14.4,,,,,,,
2020-10-30,7.4,5.6,9.4,,,,16.6,,1012.5,
2020-10-31,6.8,3.3,9.4,,,,,,,
2020-11-01,11.0,7.8,13.3,,,,13.7,,1016.7,
2020-11-02,7.1,5.0,10.0,,,,13.9,,1010.1,
2020-11-03,9.6,5.6,13.9,,,,18.0,,1017.2,
2020-11-04,12.5,6.7,19.4,,,350.0,11.0,,1030.7,
2020-11-05,14.9,11.1,20.6,,,,8.8,,1029.7,
2020-11-06,16.7,12.8,22.8,,,256.0,9.9,,1025.1,
2020-11-07,17.9,12.8,25.0,,,252.0,9.5,,1024.7,
2020-11-08,17.1,12.8,24.4,,,265.0,5.4,,1027.5,
2020-11-09,17.5,11.7,25.6,,,255.0,5.6,,1026.6,
2020-11-10,18.5,14.4,23.3,,,266.0,9.6,,1022.4,
2020-11-11,19.0,17.8,21.1,,,,8.7,,1016.6,
2020-11-12,14.1,9.4,19.4,,,25.0,13.3,,1015.4,
2020-11-13,10.5,9.4,12.2,,,,10.9,,1016.1,
2020-11-14,10.4,8.3,13.9,,,,8.2,,1021.2,
2020-11-15,11.6,7.2,16.7,,,105.0,19.4,,1017.2,
2020-11-16,11.3,9.4,13.3,,,,16.6,,1013.5,
2020-11-17,7.6,4.4,10.0,,,,8.8,,1015.9,
2020-11-18,3.0,1.1,5.6,,,,7.9,,1030.7,
2020-11-19,5.3,0.6,10.0,,,,15.7,,1034.3,
2020-11-20,12.0,7.8,18.3,,,243.0,13.7,,1027.5,
2020-11-21,13.6,10.6,19.4,,,219.0,7.9,,1027.3,
2020-11-22,10.4,7.8,13.9,,,42.0,20.5,,1028.2,
2020-11-23,11.6,6.7,15.0,,,,7.3,,1015.9,
2020-11-24,8.2,6.1,12.2,,,,9.4,,1026.6,
2020-11-25,10.4,8.3,12.2,,,273.0,8.4,,1026.6,
2020-11-26,15.1,12.8,18.3,,,,9.2,,1017.0,
2020-11-27,13.0,10.6,16.7,,,234.0,8.4,,1017.2,
2020-11-28,11.0,7.8,14.4,,,,6.8,,1016.1,
2020-11-29,9.5,6.1,14.4,,,247.0,9.5,,1020.5,
2020-11-30,13.9,10.0,16.7,,,,16.4,,1005.2,
2020-12-01,10.1,4.4,15.0,,,251.0,22.6,,1002.5,
2020-12-02,5.0,3.3,7.8,,,265.0,27.0,,1014.6,
2020-12-03,6.5,2.2,11.1,,,255.0,16.9,,1022.5,
2020-12-04,8.6,7.2,10.6,,,246.0,12.7,,1017.7,
2020-12-05,7.1,4.4,9.4,,,,10.0,,1006.4,
2020-12-06,4.3,1.7,7.8,,,,6.4,,1009.7,
2020-12-07,3.0,0.6,7.8,,,,9.7,,1008.6,
2020-12-08,2.2,0.0,5.6,,,,7.0,,1008.6,
2020-12-09,2.3,1.7,3.3,,,259.0,17.2,,1010.3,
2020-12-10,6.7,2.8,11.1,,,,8.5,,1018.0,
2020-12-11,9.1,5.0,14.4,,,250.0,8.6,,1022.1,
2020-12-12,11.1,8.9,13.9,,,327.0,9.5,,1018.1,
2020-12-13,12.0,8.9,16.1,,,270.0,10.5,,1014.9,
2020-12-14,5.7,3.3,8.9,,,,7.5,,1014.2,
2020-12-15,3.2,1.7,7.0,,,,9.0,,1024.8,
2020-12-16,-0.3,-1.7,1.1,,,35.0,27.7,,1025.7,
2020-12-17,0.1,-2.8,2.8,,,,14.8,,1012.9,
2020-12-18,-0.4,-2.2,1.7,,,,7.3,,1025.2,
2020-12-19,-1.0,-3.9,1.1,,,,8.0,,1028.9,
2020-12-20,2.2,0.0,4.4,,,277.0,5.9,,1021.3,
2020-12-21,5.2,3.9,8.9,,,255.0,8.1,,1010.5,
2020-12-22,5.7,3.3,8.9,,,,8.2,,1011.1,
2020-12-23,5.2,3.3,7.8,,,246.0,8.1,,1027.8,
2020-12-24,11.6,5.6,14.4,,,,12.5,,1018.6,
2020-12-25,9.1,0.0,15.0,,,215.0,23.5,,1002.1,
2020-12-26,-1.3,-3.3,1.7,,,262.0,25.3,,1013.4,
2020-12-27,0.4,-3.3,5.6,,,240.0,10.9,,1025.2,
2020-12-28,6.8,2.2,12.2,,,,9.3,,1022.0,
2020-12-29,3.8,0.0,6.1,,,,6.8,,1028.7,
2020-12-30,2.3,-0.6,5.0,,,246.0,12.0,,1028.9,
2020-12-31,6.3,3.3,8.9,,,,9.7,,1020.8,
2021-01-01,3.6,2.2,4.4,,,36.0,13.2,,1029.4,
2021-01-02,6.3,3.3,12.2,6.1,,319.0,11.6,,1012.9,
2021-01-03,3.4,2.8,4.4,5.7,,33.0,22.4,,1017.1,
2021-01-04,4.6,2.8,7.2,0.7,,7.0,8.1,,1015.0,
2021-01-05,4.4,3.3,5.6,0.0,,0.0,8.1,,1013.5,
2021-01-06,4.1,2.2,7.8,0.4,,323.0,6.9,,1015.6,
2021-01-07,3.2,0.6,8.3,0.2,,327.0,6.0,,1019.0,
2021-01-08,1.4,-1.1,3.9,0.0,,9.0,10.2,,1015.6,
2021-01-09,1.1,-2.2,3.9,0.0,,12.0,8.0,,1012.6,
2021-01-10,3.0,0.0,8.3,0.0,,353.0,6.7,,1022.3,
2021-01-11,1.5,0.0,3.0,0.0,,295.0,5.0,,1025.4,
2021-01-12,3.7,0.6,8.3,0.0,,254.0,9.3,,1020.1,
2021-01-13,4.1,2.2,6.7,0.0,,257.0,11.0,,1016.6,
2021-01-14,6.4,3.3,11.1,0.0,,279.0,6.7,,1010.9,
2021-01-15,6.0,3.9,7.8,4.2,,46.0,21.3,,1013.4,
2021-01-16,6.2,3.9,8.3,14.6,,289.0,15.9,,998.5,
2021-01-17,4.8,2.8,7.8,0.0,,267.0,22.7,,1003.5,
2021-01-18,5.3,3.3,8.3,0.1,,265.0,14.7,,1008.2,
2021-01-19,3.5,1.7,6.1,0.0,,264.0,17.1,,1017.8,
2021-01-20,2.4,-1.1,5.6,1.5,,298.0,7.5,,1014.9,
2021-01-21,1.7,-2.2,6.1,0.0,,251.0,11.8,,1009.2,
2021-01-22,4.7,3.3,7.2,0.0,,271.0,12.6,,1006.7,
2021-01-23,0.1,-3.3,2.8,0.0,,308.0,8.0,,1017.8,
2021-01-24,-1.4,-3.9,2.2,0.0,,310.0,6.7,,1021.7,
2021-01-25,0.7,-3.3,5.0,0.0,,341.0,8.3,,1020.0,
2021-01-26,1.6,0.6,2.2,7.0,,38.0,18.6,,1015.1,
2021-01-27,2.5,0.6,3.9,0.5,,331.0,6.5,,1016.2,
2021-01-28,-0.5,-5.0,2.8,0.0,,336.0,6.1,,1019.0,
2021-01-29,-4.6,-7.2,-1.1,0.0,,324.0,8.1,,1020.4,
2021-01-30,-3.0,-7.2,3.3,0.0,,309.0,8.3,,1025.7,
2021-01-31,-3.4,-4.4,-2.2,1.9,,50.0,14.7,,1025.7,
2021-02-01,-0.7,-3.9,1.1,24.0,,30.0,30.8,,1009.6,
2021-02-02,0.6,-0.6,1.1,2.4,,356.0,8.7,,997.2,
2021-02-03,1.1,-1.1,3.9,0.0,,325.0,4.4,,1000.2,
2021-02-04,3.1,0.0,8.3,0.0,,275.0,8.3,,1010.5,
2021-02-05,5.1,1.7,9.4,1.5,,246.0,9.1,,1006.8,
2021-02-06,3.7,0.6,7.2,0.0,,255.0,15.3,,1016.3,
2021-02-07,1.6,-2.2,3.3,9.8,,12.0,11.7,,1015.3,
2021-02-08,-2.8,-7.2,1.7,0.0,,267.0,10.4,,1028.7,
2021-02-09,-0.2,-2.8,1.7,2.4,,20.0,10.7,,1024.2,
2021-02-10,0.0,-2.2,3.0,0.6,,297.0,7.9,,1026.4,
2021-02-11,-0.8,-2.0,1.1,4.6,,10.0,11.2,,1024.9,
2021-02-12,-2.0,-4.0,0.0,0.0,,9.0,9.8,,1027.7,
2021-02-13,-1.2,-2.2,0.0,1.1,,40.0,17.7,,1025.8,
2021-02-14,1.1,-1.1,3.3,0.2,,24.0,10.9,,1023.8,
2021-02-15,1.7,1.1,2.8,1.2,,44.0,14.2,,1022.1,
2021-02-16,5.5,1.7,11.1,11.3,,286.0,18.4,,1006.7,
2021-02-17,-0.6,-3.9,2.2,0.0,,310.0,7.1,,1026.9,
2021-02-18,-1.6,-3.3,0.0,5.7,,41.0,19.5,,1029.0,
2021-02-19,0.2,-1.7,2.0,7.3,,13.0,16.6,,1019.8,
2021-02-20,0.4,-3.0,3.0,0.0,,298.0,16.3,,1019.9,
2021-02-21,0.3,-3.0,4.4,0.0,,271.0,11.7,,1031.8,
2021-02-22,1.3,0.0,3.3,9.6,,240.0,12.2,,1017.9,
2021-02-23,4.2,1.7,7.2,0.2,,264.0,13.3,,1006.5,
2021-02-24,7.8,3.9,13.3,0.0,,245.0,10.8,,1014.4,
2021-02-25,7.8,4.4,11.1,0.0,,297.0,8.2,,1018.1,
2021-02-26,4.5,1.7,7.2,0.0,,223.0,10.9,,1030.3,
2021-02-27,6.7,4.4,10.0,6.8,,319.0,13.1,,1022.3,
2021-02-28,5.7,5.0,6.7,4.5,,31.0,13.1,,1022.9,
2021-03-01,5.8,2.2,8.9,6.2,,309.0,9.7,,1006.9,
2021-03-02,-0.5,-5.0,3.3,0.0,,292.0,8.9,,1020.3,
2021-03-03,5.4,0.0,11.1,0.0,,265.0,13.5,,1013.1,
2021-03-04,4.6,-1.1,7.8,0.0,,311.0,6.5,,1010.7,
2021-03-05,0.5,-3.9,5.0,0.0,,305.0,6.6,,1012.5,
2021-03-06,1.0,-1.1,3.3,0.0,,292.0,8.5,,1018.7,
2021-03-07,2.1,-1.1,7.2,0.0,,307.0,7.6,,1026.6,
2021-03-08,2.5,-2.2,7.8,0.0,,291.0,9.7,,1030.2,
2021-03-09,10.2,3.9,18.3,0.1,,298.0,9.5,,1027.3,
2021-03-10,8.6,5.6,11.7,0.0,,89.0,11.5,,1032.7,
2021-03-11,12.9,5.6,21.1,0.0,,324.0,7.7,,1023.7,
2021-03-12,16.2,12.2,21.1,0.2,,276.0,15.0,,1018.4,
2021-03-13,6.6,1.7,11.7,0.0,,284.0,13.5,,1022.6,
2021-03-14,7.3,1.7,12.2,0.0,,291.0,9.3,,1016.4,
2021-03-15,1.3,-2.8,6.1,0.0,,335.0,6.7,,1026.0,
2021-03-16,1.5,-0.6,3.3,0.0,,95.0,10.3,,1025.9,
2021-03-17,4.7,2.2,7.2,0.0,,34.0,10.5,,1022.0,
2021-03-18,6.8,6.1,7.2,11.2,,15.0,11.8,,1014.3,
2021-03-19,4.6,1.1,8.3,2.0,,53.0,14.6,,1021.1,
2021-03-20,7.2,1.7,15.0,0.0,,302.0,5.7,,1033.7,
2021-03-21,9.7,4.4,16.7,0.0,,298.0,4.1,,1033.9,
2021-03-22,9.1,1.8,15.0,0.0,,35.0,7.3,,1029.7,
2021-03-23,10.4,6.1,16.7,0.0,,64.0,12.6,,1025.8,
2021-03-24,10.7,8.3,12.8,24.8,,38.0,18.1,,1021.2,
2021-03-25,12.4,9.4,17.8,1.1,,341.0,5.7,,1017.6,
2021-03-26,16.8,10.6,25.0,1.7,,321.0,16.0,,1008.7,
2021-03-27,13.8,10.0,20.0,0.0,,280.0,6.9,,1019.6,
2021-03-28,12.5,10.0,16.1,17.9,,16.0,9.2,,1008.6,
2021-03-29,10.6,7.8,15.0,0.0,,293.0,9.7,,1014.6,
2021-03-30,10.5,6.7,14.4,0.0,,123.0,13.2,,1028.2,
2021-03-31,13.2,10.0,17.2,6.2,,340.0,4.7,,1018.8,
2021-04-01,8.6,5.0,13.9,3.1,,326.0,5.8,,1010.8,
2021-04-02,2.7,-0.6,5.0,0.0,,326.0,7.9,,1021.7,
2021-04-03,6.3,0.6,13.3,0.2,,285.0,8.4,,1026.3,
2021-04-04,11.1,7.2,16.1,0.0,,285.0,5.5,,1018.8,
2021-04-05,14.5,8.9,20.6,0.0,,313.0,5.8,,1014.1,
2021-04-06,14.8,8.3,21.7,0.0,,291.0,7.3,,1014.2,
2021-04-07,14.5,11.1,20.6,1.1,,43.0,5.4,,1015.8,
2021-04-08,13.8,9.4,19.4,0.0,,245.0,6.8,,1019.6,
2021-04-09,10.5,9.4,12.8,0.0,,141.0,7.8,,1021.6,
2021-04-10,12.7,9.4,17.2,0.4,,297.0,5.5,,1015.5,
2021-04-11,12.0,9.4,13.9,17.6,,36.0,16.9,,1004.2,
2021-04-12,8.6,7.8,10.0,7.9,,29.0,16.6,,1008.7,
2021-04-13,12.2,7.8,18.9,3.1,,41.0,8.7,,1016.9,
2021-04-14,13.6,8.3,20.6,0.2,,261.0,8.1,,1016.3,
2021-04-15,11.5,8.3,13.9,8.9,,25.0,7.8,,1007.4,
2021-04-16,8.7,6.1,11.1,2.9,,310.0,6.2,,1004.7,
2021-04-17,10.2,6.7,13.3,0.0,,295.0,6.2,,1008.3,
2021-04-18,12.8,9.4,17.2,0.5,,271.0,6.2,,1010.4,
2021-04-19,14.0,10.6,18.3,0.0,,242.0,6.7,,1011.1,
2021-04-20,16.2,10.6,22.2,0.0,,253.0,12.5,,1012.8,
2021-04-21,13.2,5.6,18.9,4.0,,260.0,10.2,,1006.4,
2021-04-22,6.6,3.3,10.0,0.2,,285.0,9.4,,1011.0,
2021-04-23,11.2,5.0,18.3,0.2,,268.0,13.6,,1015.2,
2021-04-24,14.8,9.4,21.1,0.0,,238.0,10.1,,1015.1,
2021-04-25,13.3,9.4,17.8,13.0,,1.0,6.7,,1007.5,
2021-04-26,11.8,6.1,17.2,0.0,,315.0,5.9,,1015.8,
2021-04-27,12.5,8.9,17.8,0.0,,211.0,7.5,,1017.8,
2021-04-28,17.2,11.1,24.4,0.0,,19.0,7.8,,1010.7,
2021-04-29,18.4,14.4,22.2,2.1,,314.0,6.4,,1005.2,
2021-04-30,17.2,11.1,20.0,1.4,,289.0,13.6,,998.5,
2021-05-01,12.6,6.7,19.4,0.0,,286.0,10.2,,1010.8,
2021-05-02,19.0,13.3,26.7,0.4,,262.0,16.5,,1008.1,
2021-05-03,15.9,12.2,17.8,4.2,,46.0,16.1,,1010.4,
2021-05-04,15.1,11.7,22.8,6.9,,88.0,12.6,,1007.5,
2021-05-05,12.7,11.7,15.0,7.9,,35.0,10.5,,1007.0,
2021-05-06,14.8,10.6,20.0,0.0,,306.0,6.5,,1013.1,
2021-05-07,14.1,11.7,18.3,0.0,,51.0,11.3,,1012.9,
2021-05-08,11.2,10.0,12.2,3.1,,139.0,9.4,,1011.9,
2021-05-09,11.3,8.3,17.2,4.7,,256.0,12.8,,1016.4,
2021-05-10,12.3,8.9,16.1,5.1,,321.0,10.9,,1011.9,
2021-05-11,14.6,11.1,19.4,0.0,,274.0,9.5,,1017.0,
2021-05-12,14.7,8.9,21.7,0.0,,316.0,5.2,,1021.0,
2021-05-13,16.4,11.7,21.7,0.0,,262.0,7.8,,1022.8,
2021-05-14,18.2,12.8,24.4,0.2,,251.0,8.6,,1023.0,
2021-05-15,19.0,12.8,23.9,0.1,,271.0,6.3,,1023.6,
2021-05-16,18.4,15.6,22.8,0.3,,257.0,8.6,,1024.4,
2021-05-17,19.1,13.9,24.4,0.0,,286.0,5.8,,1025.4,
2021-05-18,21.2,14.4,26.7,0.0,,253.0,12.1,,1025.5,
2021-05-19,23.4,17.2,30.6,0.0,,329.0,5.9,,1025.6,
2021-05-20,19.4,15.6,23.9,0.0,,148.0,7.8,,1031.4,
2021-05-21,19.3,13.9,25.6,0.2,,243.0,6.5,,1031.9,
2021-05-22,24.0,17.8,31.1,0.0,,328.0,3.8,,1021.8,
2021-05-23,26.2,21.1,31.7,0.2,,341.0,6.1,,1013.9,
2021-05-24,17.2,14.4,21.1,0.0,,108.0,17.1,,1024.9,
2021-05-25,18.2,14.4,22.8,0.0,,217.0,10.6,,1024.0,
2021-05-26,22.4,17.8,30.0,0.0,,237.0,10.7,,1016.3,
2021-05-27,23.3,18.9,29.4,0.8,,293.0,7.3,,1013.9,
2021-05-28,16.2,11.1,20.6,4.1,,42.0,21.1,,1016.4,
2021-05-29,10.5,9.4,11.7,11.5,,31.0,25.5,,1016.1,
2021-05-30,10.5,9.4,11.7,14.6,,28.0,15.1,,1020.9,
2021-05-31,15.3,10.6,23.3,0.2,,314.0,5.8,,1022.6,
2021-06-01,19.2,14.4,25.0,0.0,,253.0,7.3,,1024.3,
2021-06-02,19.2,16.1,23.3,0.0,,238.0,7.2,,1023.6,
2021-06-03,18.6,16.1,22.2,13.6,,16.0,5.4,,1017.7,
2021-06-04,20.6,17.8,25.6,30.2,,264.0,7.9,,1013.2,
2021-06-05,25.0,18.3,31.7,1.1,,256.0,12.0,,1013.5,
2021-06-06,28.1,21.7,35.0,0.0,,247.0,7.2,,1016.7,
2021-06-07,27.0,22.8,33.3,0.0,,282.0,5.2,,1018.3,
2021-06-08,25.5,21.7,32.2,8.1,,269.0,7.7,,1017.2,
2021-06-09,25.8,21.1,32.8,0.5,,245.0,8.5,,1015.3,
2021-06-10,24.2,18.9,27.8,0.1,,62.0,16.5,,1016.3,
2021-06-11,19.1,17.2,21.1,0.4,,67.0,13.8,,1015.5,
2021-06-12,19.2,17.8,21.7,0.3,,70.0,10.3,,1011.7,
2021-06-13,19.5,16.1,23.3,0.0,,219.0,7.5,,1013.4,
2021-06-14,20.2,18.9,23.9,9.5,,141.0,8.6,,1010.6,
2021-06-15,22.7,19.4,27.8,15.0,,274.0,7.2,,1007.5,
2021-06-16,21.8,17.2,26.7,0.0,,300.0,6.4,,1010.8,
2021-06-17,21.8,16.7,27.2,0.0,,271.0,8.8,,1015.1,
2021-06-18,23.1,17.2,28.3,0.0,,240.0,11.0,,1015.2,
2021-06-19,24.2,19.4,30.0,5.5,,249.0,12.1,,1008.9,
2021-06-20,24.8,18.9,30.6,0.6,,247.0,7.3,,1009.4,
2021-06-21,26.3,23.3,30.6,0.2,,248.0,8.3,,1005.8,
2021-06-22,21.0,16.7,25.0,15.2,,293.0,8.2,,1006.9,
2021-06-23,19.8,14.4,26.1,0.0,,267.0,7.9,,1021.2,
2021-06-24,20.7,16.7,25.0,0.0,,183.0,9.5,,1028.0,
2021-06-25,21.4,18.3,26.1,0.7,,200.0,9.4,,1025.8,
2021-06-26,23.9,20.6,27.8,2.1,,226.0,10.6,,1023.6,
2021-06-27,26.4,22.8,32.2,0.6,,244.0,10.5,,1021.8,
2021-06-28,28.1,23.3,33.3,0.2,,249.0,12.4,,1022.5,
2021-06-29,29.6,25.6,33.9,0.0,,251.0,12.8,,1021.8,
2021-06-30,30.1,23.3,35.0,3.2,,258.0,11.9,,1015.5,
2021-07-01,24.6,21.7,28.9,27.8,,251.0,6.1,,1011.1,
2021-07-02,22.7,18.3,26.1,16.6,,235.0,10.1,,1007.1,
2021-07-03,18.1,16.7,19.4,7.7,,48.0,17.3,,1009.1,
2021-07-04,21.6,17.2,27.8,1.1,,204.0,7.5,,1012.4,
2021-07-05,24.6,20.6,30.0,0.3,,31.0,8.9,,1016.9,
2021-07-06,26.8,22.2,33.9,6.2,,258.0,12.7,,1015.1,
2021-07-07,27.8,21.7,33.9,1.3,,257.0,8.6,,1014.1,
2021-07-08,25.8,23.0,29.4,2.8,,46.0,12.9,,1014.7,
2021-07-09,25.1,21.7,31.1,25.8,,307.0,10.8,,1009.7,
2021-07-10,24.3,22.2,28.9,0.6,,32.0,7.1,,1014.6,
2021-07-11,23.2,20.6,25.2,3.2,,142.0,12.0,,1018.7,
2021-07-12,25.6,22.2,32.2,18.7,,7.0,9.1,,1019.3,
2021-07-13,22.8,21.1,25.6,1.0,,53.0,13.0,,1023.3,
2021-07-14,25.3,21.7,32.2,0.5,,337.0,9.3,,1020.9,
2021-07-15,27.6,23.9,32.8,0.3,,267.0,7.1,,1018.5,
2021-07-16,29.3,25.6,33.3,0.0,,251.0,9.0,,1016.0,
2021-07-17,27.7,23.9,33.3,6.2,,300.0,7.0,,1016.5,
2021-07-18,25.3,22.8,28.9,6.0,,246.0,14.1,,1014.7,
2021-07-19,25.0,22.8,29.4,1.1,,298.0,6.9,,1014.6,
2021-07-20,27.1,23.3,31.7,0.2,,250.0,7.9,,1012.7,
2021-07-21,25.6,23.9,28.9,7.2,,271.0,7.7,,1011.9,
2021-07-22,24.5,20.6,28.9,0.0,,311.0,5.6,,1017.8,
2021-07-23,24.6,21.1,29.4,0.0,,316.0,5.4,,1019.7,
2021-07-24,25.1,22.2,28.9,0.2,,185.0,7.7,,1018.9,
2021-07-25,24.9,20.0,29.4,4.7,,229.0,11.2,,1013.4,
